Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-11,255.3000030517578,257.20001220703125,253.0,255.0,171886,0.0,0.0
2025-09-12,254.39999389648438,256.8999938964844,251.5,252.3000030517578,122280,0.0,0.0
2025-09-15,254.0,258.1000061035156,253.89999389648438,257.0,283589,0.0,0.0
2025-09-16,257.6000061035156,258.3999938964844,255.10000610351562,257.1000061035156,133806,0.0,0.0
2025-09-17,256.6000061035156,257.8999938964844,255.0,256.70001220703125,118392,0.0,0.0
2025-09-18,257.0,262.6000061035156,257.0,262.6000061035156,295113,0.0,0.0
2025-09-19,263.0,263.1000061035156,252.10000610351562,255.0,661260,0.0,0.0
2025-09-22,255.0,260.79998779296875,254.8000030517578,259.5,200688,0.0,0.0
2025-09-23,259.0,260.8999938964844,254.5,254.5,158311,0.0,0.0
2025-09-24,255.0,255.6999969482422,252.5,255.0,186904,0.0,0.0
2025-09-25,253.0,255.3000030517578,251.89999389648438,253.6999969482422,123509,0.0,0.0
2025-09-26,253.6999969482422,257.70001220703125,250.8000030517578,256.29998779296875,173602,0.0,0.0
2025-09-29,258.0,267.79998779296875,257.79998779296875,267.79998779296875,328052,0.0,0.0
2025-09-30,267.79998779296875,270.8999938964844,262.29998779296875,270.5,327132,0.0,0.0
2025-10-01,269.8999938964844,274.79998779296875,266.8999938964844,272.20001220703125,264798,0.0,0.0
2025-10-02,272.5,272.79998779296875,269.0,270.3999938964844,276032,0.0,0.0
2025-10-03,270.3999938964844,273.79998779296875,270.0,273.5,307222,0.0,0.0
2025-10-06,273.0,275.6000061035156,271.5,273.5,390951,0.0,0.0
2025-10-07,272.79998779296875,274.5,269.8999938964844,274.5,283628,0.0,0.0
2025-10-08,272.1000061035156,278.6000061035156,271.1000061035156,278.6000061035156,393478,0.0,0.0
2025-10-09,278.70001220703125,285.3999938964844,273.20001220703125,275.0,378924,0.0,0.0
2025-10-10,275.0,275.0,259.0,259.8999938964844,472334,0.0,0.0
2025-10-13,258.6000061035156,259.20001220703125,252.0,255.0,341459,0.0,0.0
2025-10-14,253.60000610351562,254.6999969482422,245.6999969482422,248.8000030517578,345262,0.0,0.0
2025-10-15,248.3000030517578,252.3000030517578,248.3000030517578,251.0,392596,0.0,0.0
2025-10-16,251.89999389648438,257.1000061035156,251.0,252.5,366516,0.0,0.0
2025-10-17,251.6999969482422,261.6000061035156,243.39999389648438,256.8999938964844,397019,0.0,0.0
2025-10-20,259.0,261.0,252.5,253.1999969482422,278470,0.0,0.0
2025-10-21,253.39999389648438,262.0,253.39999389648438,258.20001220703125,294751,0.0,0.0
2025-10-22,260.3999938964844,263.5,258.0,260.8999938964844,199965,0.0,0.0
2025-10-23,260.5,262.70001220703125,259.20001220703125,260.20001220703125,287938,0.0,0.0
2025-10-24,261.1000061035156,264.0,258.5,259.5,159341,0.0,0.0
2025-10-27,262.0,262.1000061035156,253.89999389648438,254.8000030517578,212382,0.0,0.0
2025-10-28,254.60000610351562,262.79998779296875,254.0,259.20001220703125,212404,0.0,0.0
2025-10-29,260.3999938964844,261.8999938964844,256.20001220703125,256.79998779296875,156459,0.0,0.0
2025-10-30,256.8999938964844,259.1000061035156,254.39999389648438,257.29998779296875,135736,0.0,0.0
2025-10-31,257.5,258.70001220703125,253.8000030517578,253.8000030517578,217684,0.0,0.0
2025-11-03,256.1000061035156,258.6000061035156,253.10000610351562,255.39999389648438,207782,0.0,0.0
2025-11-04,254.0,254.8000030517578,250.8000030517578,252.5,152685,0.0,0.0
2025-11-05,252.39999389648438,253.60000610351562,249.5,250.1999969482422,139884,0.0,0.0
2025-11-06,251.5,253.3000030517578,248.6999969482422,250.0,226691,0.0,0.0
2025-11-07,251.0,252.0,240.89999389648438,242.89999389648438,283367,0.0,0.0
2025-11-10,243.1999969482422,247.1999969482422,243.1999969482422,245.60000610351562,150326,0.0,0.0
2025-11-12,245.60000610351562,246.3000030517578,242.3000030517578,243.39999389648438,203709,0.0,0.0
2025-11-13,245.1999969482422,245.6999969482422,233.8000030517578,237.39999389648438,355867,0.0,0.0
2025-11-14,233.10000610351562,236.6999969482422,230.5,236.6999969482422,223023,0.0,0.0
2025-11-17,237.0,238.1999969482422,228.6999969482422,230.89999389648438,307563,0.0,0.0
2025-11-18,228.8000030517578,230.3000030517578,225.8000030517578,229.8000030517578,248987,0.0,0.0
2025-11-19,230.39999389648438,230.60000610351562,226.39999389648438,229.1999969482422,212277,0.0,0.0
2025-11-20,230.1999969482422,233.1999969482422,227.39999389648438,227.8000030517578,174080,0.0,0.0
2025-11-21,226.10000610351562,228.8000030517578,223.1999969482422,228.1999969482422,218360,0.0,0.0
2025-11-24,235.0,235.3000030517578,225.60000610351562,230.89999389648438,382241,0.0,0.0
2025-11-25,233.6999969482422,234.3000030517578,229.8000030517578,231.5,254345,0.0,0.0
2025-11-26,234.89999389648438,243.5,233.1999969482422,243.0,358306,0.0,0.0
2025-11-27,245.8000030517578,257.70001220703125,240.0,249.3000030517578,766142,0.0,0.0
2025-11-28,249.39999389648438,256.79998779296875,247.8000030517578,256.3999938964844,305766,0.0,0.0
2025-12-01,256.79998779296875,260.70001220703125,253.6999969482422,255.8000030517578,206137,0.0,0.0
2025-12-02,255.8000030517578,258.79998779296875,253.5,255.3000030517578,174597,0.0,0.0
2025-12-03,257.0,258.1000061035156,251.39999389648438,251.89999389648438,150449,0.0,0.0
2025-12-04,251.89999389648438,255.1999969482422,251.10000610351562,254.60000610351562,134336,0.0,0.0
2025-12-05,255.5,255.60000610351562,238.8000030517578,238.8000030517578,360977,0.0,0.0
2025-12-08,241.10000610351562,243.89999389648438,234.10000610351562,243.0,315344,0.0,0.0
2025-12-09,243.0,253.60000610351562,239.10000610351562,252.8000030517578,320382,0.0,0.0
2025-12-10,253.89999389648438,254.0,245.10000610351562,245.39999389648438,184808,0.0,0.0
2025-12-11,245.39999389648438,255.0,242.6999969482422,253.0,248273,0.0,0.0
2025-12-12,250.39999389648438,251.8000030517578,244.60000610351562,247.6999969482422,256186,0.0,0.0
2025-12-15,247.60000610351562,251.89999389648438,245.1999969482422,247.3000030517578,220805,0.0,0.0
2025-12-16,246.89999389648438,247.3000030517578,243.39999389648438,244.60000610351562,219579,0.0,0.0
2025-12-17,247.0,247.5,240.0,240.3000030517578,288205,0.0,0.0
2025-12-18,241.1999969482422,242.89999389648438,238.8000030517578,242.6999969482422,260940,0.0,0.0
2025-12-19,243.39999389648438,247.6999969482422,242.0,242.0,584907,0.0,0.0
2025-12-22,242.60000610351562,248.1999969482422,242.60000610351562,245.8000030517578,205808,0.0,0.0
2025-12-23,245.10000610351562,247.3000030517578,240.10000610351562,240.10000610351562,209017,0.0,0.0
2025-12-29,241.1999969482422,242.39999389648438,238.6999969482422,241.5,115050,0.0,0.0
2025-12-30,241.0,244.5,240.5,241.0,205596,0.0,0.0
2026-01-02,246.89999389648438,247.0,240.0,241.6999969482422,224702,0.0,0.0
2026-01-05,243.0,245.5,238.10000610351562,239.39999389648438,245095,0.0,0.0
2026-01-07,240.6999969482422,246.10000610351562,235.39999389648438,246.10000610351562,396896,0.0,0.0
2026-01-08,246.10000610351562,246.8000030517578,233.8000030517578,235.0,361725,0.0,0.0
2026-01-09,238.0,240.8000030517578,235.6999969482422,240.60000610351562,310964,0.0,0.0
2026-01-12,241.0,244.8000030517578,239.3000030517578,241.0,171143,0.0,0.0
2026-01-13,241.0,254.8000030517578,240.5,253.5,436848,0.0,0.0
2026-01-14,253.5,255.1999969482422,251.0,254.1999969482422,291694,0.0,0.0
2026-01-15,254.0,274.70001220703125,253.1999969482422,274.6000061035156,595424,0.0,0.0
2026-01-16,274.5,283.0,274.0,280.6000061035156,671297,0.0,0.0
2026-01-19,277.0,280.1000061035156,275.0,276.70001220703125,285026,0.0,0.0
2026-01-20,276.0,276.20001220703125,265.0,270.29998779296875,278724,0.0,0.0
2026-01-21,271.20001220703125,273.0,263.0,265.0,332659,0.0,0.0
2026-01-22,267.0,271.0,265.79998779296875,270.0,345518,0.0,0.0
2026-01-23,270.0,270.0,267.20001220703125,269.6000061035156,175918,0.0,0.0
2026-01-26,270.0,270.0,264.1000061035156,266.3999938964844,144897,0.0,0.0
